,price,Price_sqft,locality,Division,region,latitude,longitude,area,Status,neworold,parking,Bedrooms,Bathrooms,Balcony,Lift,Furnished_status,type_of_building
155,4100000,3416.667,"H.No. 18A, Adarsh Nagar, Nandgram, Ghaziabad, Nand Gram",Ghaziabad,east,28.69149398803711,77.40766906738281,1200.0,Under Construction,Resale,0,3,2,0,0,Furnished,Flat
156,12820000,7902.069,"Dwarka Sector 22, New Delhi, Sector 22 Dwarka",New Delhi - Dwarka,south,28.5593993,77.0596789,1750.0,Under Construction,Resale,2,3,2,3,2,Semi-Furnished,Flat
157,3250000,3095.238,"Raj Nagar Extension Ghaziabad, Raj Nagar Extension",Ghaziabad,east,28.7001920400432,77.427474,1050.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Individual House
158,5500000,5000.0,"2 Floor, Sector 16A",Faridabad,south,28.4088605,77.314687,1100.0,Under Construction,Resale,1,2,2,2,0,Semi-Furnished,Flat
159,9000000,4958.678,"Sector 37D, Gurgaon, Sector 37D",Gurgaon,west,28.455376,76.97621181,1815.0,Under Construction,Resale,1,3,3,3,0,Semi-Furnished,Individual House
160,12820000,7902.069,"Moti Nagar, New Delhi, Moti Nagar",New Delhi - West,core,28.666059494018555,77.15013122558594,1600.0,Under Construction,Resale,1,3,2,3,4,Unfurnished,Individual House
161,9900000,6000.0,Faridabad,Faridabad,south,28.481460571289062,77.31151580810547,1650.0,Under Construction,Resale,0,4,3,2,0,Semi-Furnished,Flat
162,8500000,5821.918,"Indirapuram, Ghaziabad, Vaibhav Khand",Ghaziabad,east,28.63822364807129,77.3663558959961,1460.0,Under Construction,Resale,1,3,3,3,3,Semi-Furnished,Flat
163,5890000,5121.739,"Shakti Khand 2, Shakti Khand 2",Ghaziabad,east,28.6467399597168,77.3709487915039,1150.0,Under Construction,New Property,1,3,2,2,1,Semi-Furnished,Flat
164,9000000,5000.0,"Indirapuram, Ghaziabad, Indirapuram",Ghaziabad,east,28.646093,77.384003,1800.0,Under Construction,Resale,0,3,2,2,0,Semi-Furnished,Flat
165,12820000,7902.069,"Cgu061., Kirti Nagar",New Delhi - West,core,28.666059,77.150134,1632.0,Under Construction,Resale,1,3,3,3,3,Semi-Furnished,Flat
166,12000000,6486.486,"Sector 45, Noida, Sector 45",Noida,east,28.548787,77.346032,1850.0,Under Construction,Resale,0,3,4,4,0,Semi-Furnished,Flat
167,6400000,4604.317,"GA 703 Assotech Windsor court Sector 78Noida, Sector 78",Noida,east,28.56118695507,77.3865691983336,1390.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
168,12820000,7902.069,"Golf course Extension Road, Gurgaon, Sector 66",Gurgaon,west,28.401255,77.053437,2050.0,Under Construction,New Property,2,4,4,3,3,Semi-Furnished,Individual House
169,10000000,5241.09,"Second Floor Villa 83 Block III Charmwood Village, Charmwood Village",Faridabad,south,28.4913752,77.2908548,1908.0,Under Construction,Resale,0,4,3,1,0,Semi-Furnished,Individual House
170,8500000,5483.871,"Sector 75, Noida, Sector 75",Noida,east,28.5784405855563,77.3814075289833,1550.0,Under Construction,Resale,1,3,2,3,3,Semi-Furnished,Flat
171,7400000,5000.0,"Sector 143B, Noida, Uttar Pardes, Sector 143 B",Noida,east,28.495486,77.25219,1480.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Individual House
172,4300000,4442.149,"151., Indirapuram",Ghaziabad,east,28.6493479,77.3696259,968.0,Under Construction,Resale,0,3,2,1,0,Unfurnished,Flat
173,5800000,5043.478,Sector 143A,Noida,east,28.499248504638672,77.42980194091797,1150.0,Under Construction,Resale,0,2,2,0,0,Unfurnished,Flat
174,9000000,5142.857,Sector 35 Sohna,Gurgaon,west,28.283682,77.047379,1750.0,Under Construction,Resale,0,3,3,0,0,Unfurnished,Flat
175,3500000,4375.0,"Upper Ground Floor Plot Number 101 Lane No 6  Dwarka Mor Delhi West Delhi, Dwarka Mor",New Delhi - West,north,28.63477325439453,77.0490951538086,800.0,Under Construction,New Property,0,3,2,1,0,Unfurnished,Flat
176,12500000,7352.941,Sector 19 Dwarka,New Delhi - Dwarka,south,28.5775127933567,77.042535339585,1700.0,Under Construction,Resale,1,2,2,3,2,Semi-Furnished,Flat
177,6200000,5123.967,"Flat no. 1404 Floor 14th Tower Peace  Wing B Sikka Karni Green Sector 78 Noida, Sector 78",Noida,east,28.5604873040921,77.384084,1210.0,Under Construction,Resale,1,2,3,3,3,Semi-Furnished,Flat
178,2550000,4722.222,"Swaroop garden gurgaon, Rajendra Park",Gurgaon,west,28.49748611450196,77.02713012695312,540.0,Under Construction,Resale,1,2,2,1,1,Semi-Furnished,Flat
179,6000000,5454.545,"Rr 9 top floor, naveen shahdara., Naveen Shahdara",New Delhi - East,core,28.67613220214844,77.28523254394531,1100.0,Under Construction,Resale,0,2,2,1,0,Furnished,Flat
180,11000000,6832.298,"Mahindra Aura, Sector 110 A, Sector 110A",Gurgaon,west,28.513139,77.025952,1610.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
181,11000000,4899.777,Indirapuram,Ghaziabad,east,28.6485932413911,77.3794392124472,2050.0,Under Construction,Resale,0,4,3,0,0,Semi-Furnished,Individual House
182,4100000,4555.556,"E 55B Vishwakarma Colony MB Road New Delhi 110044, Vishwakarma Colony",New Delhi - South,core,28.524024963378903,77.21276092529297,900.0,Under Construction,New Property,0,3,2,1,1,Furnished,Flat
183,9300000,6241.611,"FLAT NO.301FLOOR-3RDBlock-HSECTOR 78-79MAPSKOMOUNTIVILLEGURGAON, Sector 79",Gurgaon,west,28.37423557,76.95241631,1490.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
184,7500000,6000.0,"342 Durgapuri Extension Delhi India, Durgapuri Extension",New Delhi - East,core,28.686542510986328,77.29959869384766,1250.0,Under Construction,Resale,2,3,2,2,1,Semi-Furnished,Flat
185,4500000,3982.301,"flat no 1203 Paras seasons 168 Noida, Sector 168",Noida,east,28.4962932685044,77.4085199482841,1130.0,Under Construction,New Property,0,3,2,2,2,Semi-Furnished,Flat
186,9400000,5784.615,"15051., Sector 150",Noida,east,28.42491581294641,77.486721,1625.0,Under Construction,New Property,0,3,2,3,0,Semi-Furnished,Individual House
187,3400000,3777.778,"Lg3/78., Sector 6 Vaishali",Ghaziabad,east,28.6485885,77.3533389,900.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
188,7000000,6944.444,"Delhi., Subhash Park-Shahdara",New Delhi - East,core,28.686573028564453,77.29962921142578,1008.0,Under Construction,Resale,2,3,2,1,1,Semi-Furnished,Flat
189,12820000,7902.069,Kalkaji,New Delhi - South,core,28.543664932250977,77.25489807128906,1900.0,Under Construction,Resale,0,3,3,2,0,Unfurnished,Flat
190,12820000,7902.069,"D 1001 BPTP Freedom Park Life Sector 57 Gurgaon, Sector 57",Gurgaon,west,28.423439458762,77.0691066564545,2050.0,Under Construction,Resale,2,3,4,3,3,Semi-Furnished,Flat
191,9700000,7760.0,"C-177, First Floot, Kendriya Vihar, Sector 56, Gurgaon, Kendriya Vihar",Gurgaon,west,28.4245106404379,77.1013245863658,1250.0,Under Construction,Resale,2,3,2,2,0,Semi-Furnished,Individual House
192,12820000,4821.429,"601., Sector 21C",Faridabad,south,28.430349349975582,77.29561614990234,2050.0,Under Construction,Resale,7,4,4,2,1,Furnished,Flat
193,4500000,5625.0,"Near Andolan Park, Canara Bank, Savitri Nagar Village",New Delhi - South,core,28.539813995361328,77.21868133544922,800.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
194,2650000,4358.553,"Shivani enclave old palam road kakrola dwarka., Kakrola",New Delhi - Dwarka,north,28.634742736816406,77.04910278320312,608.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
195,2900000,3005.181,Bhopura,Ghaziabad,east,28.728555,77.337353,965.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
196,7000000,5573.248,Sector 119,Noida,east,28.5898617123258,77.4034337616235,1256.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Flat
197,12820000,7902.069,"Sector 53 Vipul Belmonte  Golf Course Road Gurgaon  Flat no.1402 Tower 2, Sector 53",Gurgaon,west,28.4407383787887,77.1012647429428,2050.0,Under Construction,Resale,3,5,6,4,2,Semi-Furnished,Flat
198,6040000,4504.101,"Raj Nagar Extension, NH 58, Ghaziabad, Uttar Pradesh, India., Raj Nagar",Ghaziabad,east,28.682107,77.4465784,1341.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
199,12820000,7760.141,"Sector 27, Greater Noida, Noida, Uttar Pradesh, Sector 27",Greater Noida,east,28.470149,77.535673,2050.0,Under Construction,Resale,2,4,5,4,0,Unfurnished,Individual House
200,3000000,4761.905,Laxmi Nagar,New Delhi - East,core,28.68641662597656,77.2995834350586,630.0,Under Construction,Resale,1,2,2,1,0,Semi-Furnished,Flat
201,12820000,7872.697,"Golf Course Road, Gurgaon, Golf Course Road",Gurgaon,west,28.441368,77.098124,2050.0,Under Construction,Resale,0,3,3,2,0,Semi-Furnished,Flat
202,12820000,5882.353,"Sector 75, Noida, Sector 75",Noida,east,28.5750243,77.3803,2050.0,Under Construction,Resale,2,4,4,5,0,Semi-Furnished,Flat
203,11000000,7284.768,"Sector 70 Gurgaon, Sector 70",Gurgaon,west,28.3930662,77.022442,1510.0,Under Construction,Resale,1,3,2,4,2,Semi-Furnished,Flat
204,4500000,4500.0,"janki puri, Uttam Nagar",New Delhi - West,north,28.621288299560547,77.05307006835938,1000.0,Under Construction,Resale,0,3,2,1,0,Semi-Furnished,Flat
205,5000000,4149.378,"sanskriti Vihar GC 16, C-16",Greater Noida,east,28.453581,77.556221,1205.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
206,4000000,3960.396,"Gaur Green City 2, Avenue 16, Noida Extension Block D",Noida,east,28.619028,77.425972,1010.0,Under Construction,Resale,1,2,2,3,4,Semi-Furnished,Flat
207,6200000,6526.316,"palam Village Delhi, Palam",New Delhi - Dwarka,north,28.634750366210938,77.04913330078125,950.0,Under Construction,Resale,1,3,2,1,1,Semi-Furnished,Flat
208,9800000,5552.408,Sector 37D,Gurgaon,west,28.4460523,76.9772858,1765.0,Under Construction,Resale,1,3,3,2,0,Unfurnished,Flat
209,6600000,4536.082,Sector 76,Noida,east,28.5684777,77.3775,1455.0,Under Construction,Resale,1,3,3,4,0,Semi-Furnished,Flat
210,5500000,5500.0,Sector 15 Dwarka,New Delhi - Dwarka,north,28.615032,77.0290715,1000.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
211,12820000,7902.069,"1162., Sector 57",Gurgaon,west,28.4215541,77.0780609,1750.0,Under Construction,Resale,10,3,4,2,1,Semi-Furnished,Flat
212,12820000,7894.737,Sector 56,Gurgaon,west,28.424436569213867,77.09821319580078,1900.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
213,12820000,6821.705,"Vasundhara sector 5 ghaziabad, Vasundhara",Ghaziabad,east,28.642318725585938,77.42117309570312,1935.0,Under Construction,Resale,0,3,3,2,1,Furnished,Flat
214,2800000,3500.0,"Shalimar garden Ghaziabad, Shalimar garden",Ghaziabad,east,28.63578224182129,77.43241882324219,800.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Individual House
215,12820000,7777.778,"naer bluebells school, Sector 4",Gurgaon,west,28.47489356994629,77.00980377197266,1800.0,Under Construction,Resale,0,3,3,1,0,Unfurnished,Flat
217,11500000,7780.785,"Sector 68, Gurgaon, Sector 68",Gurgaon,west,28.386791,77.049466,1478.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Flat
218,3300000,3666.667,"201 Whitney homes sector 121 noida, Sector 121",Noida,east,28.600419998168945,77.44546508789062,900.0,Under Construction,New Property,0,2,2,1,0,Unfurnished,Flat
219,6000000,4862.237,Alistonia Estate,Greater Noida,east,28.438316345214844,77.51483154296875,1234.0,Under Construction,Resale,0,2,2,0,0,Furnished,Flat
220,5600000,3715.992,Zeta 2,Greater Noida,east,28.517742,77.529334,1507.0,Under Construction,Resale,0,2,3,0,0,Semi-Furnished,Individual House
221,5800000,4249.084,"FirstTower at Gate2T18 Flat Floor-No06-02, Type C, Unit Type 3BHK Servent 3T UT., Sector 137",Noida,east,28.589075088500977,77.32030487060547,1365.0,Under Construction,Resale,0,3,3,2,0,Unfurnished,Flat
222,2100000,3414.634,Avantika Extension,Ghaziabad,east,28.6738471,77.4829531,615.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
223,5200000,4561.404,"Antriksh Golf view 1Sector 78Noida, Sector 78",Noida,east,28.5575028022171,77.386464965331,1140.0,Under Construction,Resale,1,2,2,3,3,Semi-Furnished,Individual House
224,8000000,6037.736,"Sector 76, Gurgaon, Sector 76",Gurgaon,west,28.39343,76.99731,1325.0,Under Construction,Resale,702,2,2,2,4,Semi-Furnished,Individual House
225,7650000,7673.019,"Sector 47 Sohna Road, Sector 47",Gurgaon,west,28.425657,77.04300339,997.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
226,5500000,5000.0,"plot number 2261 Adarsh Nagar gurgaon, Adarsh Nagar",Gurgaon,west,28.49742317199707,77.02734375,1100.0,Under Construction,Resale,1,3,2,1,1,Semi-Furnished,Flat
227,5400000,3843.416,"Eldeco Golf View Apartments, Sector Omega 1, Greater Noida, Uttar Pradesh, Omega 1",Greater Noida,east,28.4570313,77.514304,1405.0,Under Construction,Resale,2,3,2,3,2,Semi-Furnished,Individual House
228,8500000,4788.732,"Sector 119, Noida, Sector 119",Noida,east,28.588371,77.400313,1775.0,Under Construction,Resale,2,3,3,3,2,Semi-Furnished,Flat
229,6000000,6000.0,"A5 Kewal Park Extension Delhi India, Kewal Park",New Delhi - North,core,28.686418533325195,77.299560546875,1000.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
230,12820000,7902.069,"c113 3rd floor Shakti nagar extension ashok vihar phase 3 Delhi 110052, Ashok Vihar Phase 3",New Delhi - North,core,28.68220329284668,77.18806457519531,1658.0,Under Construction,New Property,2,3,2,1,1,Semi-Furnished,Flat
231,2450000,3888.889,"Sadullapur, Near Bloom International School, Greater Noida West, Sadullapur",Greater Noida,east,28.591666,77.484749,630.0,Under Construction,Resale,1,2,2,1,0,Semi-Furnished,Flat
232,7300000,4190.586,"Indirapuram Ghaziabad, Indirapuram",Ghaziabad,east,28.641756,77.3788593620366,1742.0,Under Construction,Resale,0,3,2,1,2,Semi-Furnished,Flat
233,12820000,7902.069,"Dwarka Sector 23, New Delhi, Sector 23 Dwarka",New Delhi - Dwarka,south,28.5621338401025,77.0567893768121,1650.0,Under Construction,Resale,0,3,2,3,0,Semi-Furnished,Individual House
234,4800000,5052.632,Sector 46,Noida,east,28.5507543331581,77.3616874515359,950.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Flat
235,4200000,5250.0,Gyan Khand 1,Ghaziabad,east,28.641779,77.3502969,800.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
236,12800000,7902.069,"ireo uptown Sector 66 gurgaon, Sector 66",Gurgaon,west,28.39522652,77.05988662,1472.0,Under Construction,New Property,1,2,3,3,3,Semi-Furnished,Flat
237,12820000,7902.069,"Plot no- 77 Sector 13 Dwarka, Sector 13 Dwarka",New Delhi - Dwarka,south,28.5994675,77.0349205,2050.0,Under Construction,New Property,0,4,4,2,0,Semi-Furnished,Flat
238,12000000,6486.486,"K tower, Sector 45",Noida,east,28.548787,77.346032,1850.0,Under Construction,Resale,2,3,4,0,0,Semi-Furnished,Flat
239,7500000,7902.069,"Sector 30, Gurgaon, Jal Vayu Vihar",Gurgaon,west,28.4584723542826,77.0525565353357,900.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Individual House
240,3500000,3333.333,Shalimar Garden Extension 1,Ghaziabad,east,28.633676528930664,77.43097686767578,1050.0,Under Construction,Resale,2,2,2,0,0,Furnished,Flat
241,3850000,5347.222,"D Block Jawahar Park KhanpurNew Delhi, Jawahar Park",New Delhi - South,core,28.52319526672364,77.21430969238281,720.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Individual House
242,8000000,5161.29,"Kaushambi, Ghaziabad, Kaushambi",Ghaziabad,east,28.6354490945654,77.3238143396458,1550.0,Under Construction,Resale,1,3,2,2,3,Semi-Furnished,Flat
243,4350000,3346.154,Omicron 1,Greater Noida,east,28.4626703284033,77.5583025174588,1300.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
244,9000000,5859.375,Sector 107,Gurgaon,west,28.514908,76.974388,1536.0,Under Construction,Resale,1,2,2,4,0,Semi-Furnished,Individual House
245,5000000,3891.051,"Tech Zone IV Gautam Budh NagarGreater Noida (West), Greater Noida West",Greater Noida,east,28.605958,77.444512,1285.0,Under Construction,Resale,0,2,2,4,0,Unfurnished,Flat
246,5800000,4296.296,"House No 47 Block E  Floor 1 Sec 11 Faridabad, Sector 11",Faridabad,south,28.34699821472168,77.32400512695312,1350.0,Under Construction,Resale,2,3,2,2,0,Semi-Furnished,Individual House
247,4200000,3146.067,Sector 1,Greater Noida,east,28.5661101,77.4406099,1335.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
248,8900000,7902.069,"2931., Sushant Lok 1 Block C",Gurgaon,west,28.454517,77.081868,1000.0,Under Construction,Resale,2,2,2,2,0,Semi-Furnished,Flat
249,9500000,5245.721,"T1 - 401., Sector 37D",Gurgaon,west,28.45251307,76.97627035,1811.0,Under Construction,New Property,0,3,3,4,0,Semi-Furnished,Individual House
250,4600000,3914.894,"Noida Extension, Greater Noida, Noida Extension",Greater Noida,east,28.617567,77.426765,1175.0,Under Construction,Resale,0,3,2,3,3,Semi-Furnished,Flat
251,12820000,7902.069,Sector 6 Dwarka,New Delhi - Dwarka,south,28.5962,77.067013,1700.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
252,2900000,5234.657,"Sector 107, Gurgaon, Dwarka-Manesar Expressway",Gurgaon,west,28.51348116,76.971479,554.0,Under Construction,Resale,1,2,2,0,0,Semi-Furnished,Flat
253,12820000,7902.069,"C4A/9A Janak Puri New Delhi 110058, Janakpuri",New Delhi - West,north,28.621054,77.0905294,1500.0,Under Construction,Resale,0,4,3,0,0,Semi-Furnished,Flat
254,4000000,3200.0,Sector 88,Faridabad,south,28.4189198883071,77.3555759540603,1250.0,Under Construction,Resale,0,2,2,0,0,Unfurnished,Flat
255,12820000,7902.069,"c-1/41 a, Budh Vihar Phase 1",New Delhi - Rohini,core,28.63664054870605,77.12469482421875,2050.0,Under Construction,Resale,1,6,5,2,0,Semi-Furnished,Flat
256,4000000,4705.882,"Indirapuram, Ghaziabad, Uttar Pradesh, Gyan Khand 3",Ghaziabad,east,28.645341,77.3549293203382,850.0,Under Construction,Resale,1,2,2,1,0,Semi-Furnished,Flat
257,8000000,7902.069,Vasundhara Enclave,New Delhi - East,east,28.6005236146549,77.3116078326732,1000.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
258,12820000,7902.069,"Pocket 4 Akash Ganga Appartment  Sector 24, Sector 24 Rohini",New Delhi - Rohini,north,28.7265057161352,77.0833665378642,1400.0,Under Construction,Resale,0,3,2,2,0,Semi-Furnished,Flat
259,9000000,6792.453,Sector 76,Noida,east,28.5685416949121,77.3792999293712,1325.0,Under Construction,Resale,0,3,2,3,0,Semi-Furnished,Flat
260,3200000,3809.524,"aditya world city NH 24 Ghaziabad, NH 24",Ghaziabad,east,28.683082,77.50921,840.0,Under Construction,Resale,1,2,2,2,2,Semi-Furnished,Flat
261,4100000,3849.765,"Block E, Sector 85, Faridabad, Sector 85",Faridabad,south,28.4042306,77.3559561,1065.0,Under Construction,New Property,0,3,2,3,0,Semi-Furnished,Flat
262,7000000,4416.404,"R025d101203/flat #1203., Greater Noida West",Noida,east,28.605958,77.444512,1585.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
263,12820000,7902.069,"N Block Greater Kailash 1, GK I",New Delhi - South,core,28.522932052612305,77.21456909179688,2050.0,Under Construction,Resale,2,4,4,2,1,Semi-Furnished,Flat
264,7500000,4950.495,"Sector 119, Noida, Sector 119",Noida,east,28.5898617123258,77.4034337616235,1515.0,Under Construction,Resale,0,3,3,3,3,Semi-Furnished,Flat
265,7100000,7888.889,Ranjeet Nagar,New Delhi - West,north,28.63475799560547,77.0490951538086,900.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
266,7000000,6167.401,"E-1005, Prateek Laurel, sector-120, Sector 120",Noida,east,28.587310508382,77.3959017798717,1135.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Flat
267,8000000,5333.333,"Sector 62Noida stellar park apartments, C Block",Noida,east,28.614131927490234,77.36986541748047,1500.0,Under Construction,Resale,1,3,3,1,2,Semi-Furnished,Flat
268,12820000,7902.069,"TH - 63, Jaypee Wishtown, Jaypee Greens, Sector - 128, Noida, Sector 128",Noida,east,28.526555,77.363882,2050.0,Under Construction,Resale,2,5,6,4,0,Semi-Furnished,Flat
269,5450000,3707.483,"Greater Noida West, Greater Noida West",Greater Noida,east,28.579593,77.445197,1470.0,Under Construction,Resale,0,3,2,3,2,Semi-Furnished,Flat
270,12820000,7902.069,"C 409 B  Sushant Lok Phase 1  Gurgaon, Sushant Lok 1 Block C",Gurgaon,west,28.34468650817871,77.32616424560547,2050.0,Under Construction,Resale,3,4,4,2,1,Semi-Furnished,Flat
271,12820000,6593.407,"Sector 168, Noida, Sector 168",Noida,east,28.493247,77.408015,2050.0,Under Construction,Resale,1,3,4,5,3,Semi-Furnished,Flat
272,4900000,3322.034,"Gaur Yamuna City 16th Park View, Taj Expressway",Noida,east,28.432445526123047,77.50791931152344,1475.0,Under Construction,Resale,1,3,3,3,2,Unfurnished,Flat
273,12800000,6967.882,"Sector 85, Gurgaon, Sector 85",Gurgaon,west,28.409389,76.951659,1837.0,Under Construction,Resale,1,3,3,2,0,Semi-Furnished,Flat
